价格优惠	会员有什么折扣？谢谢
商品咨询	急需了解，这个产品有哪些功能？
订单查询	帮我查一下物流信息，订单号是3682444969！
退换货	我想退货怎么办？麻烦了
价格优惠	会员有什么折扣？？
价格优惠	什么时候打折？！
退换货	请问商品有质量问题想换货急！
账号问题	你好，账号登不上了怎么办？！
账号问题	账号登不上了怎么办？急！
支付问题	重复扣款了怎么处理？，金额882元谢谢
支付问题	我想咨询一下，重复扣款了怎么处理？，用户YAOLT
投诉建议	我想咨询一下，举报虚假宣传，时间是昨天麻烦了
投诉建议	我要投诉客服态度不好，用户HFQEZ麻烦了
退换货	退货地址是什么？！
支付问题	支付失败了怎么办？谢谢
投诉建议	帮我看一下，我要投诉客服态度不好，时间是上周？
价格优惠	什么时候打折？急！
支付问题	支持哪些支付方式？？
价格优惠	你好，会员有什么折扣？谢谢
退换货	退货地址是什么？
退换货	帮我看一下，退货地址是什么？？
支付问题	帮我看一下，支持哪些支付方式？
退换货	我想退货怎么办？？
退换货	急需了解，我想退货怎么办？，金额4936元急！
账号问题	忘记密码了怎么找回？急！
支付问题	麻烦问一下，支持哪些支付方式？，商品是手机急！
投诉建议	对商品质量不满意？
退换货	麻烦问一下，退货地址是什么？，用户SUNZR？
账号问题	账号登不上了怎么办？急！
支付问题	支付失败了怎么办？！
订单查询	你好，快递到哪了？
账号问题	怎么注册新账号？，金额4037元？
投诉建议	提个改进建议！
支付问题	重复扣款了怎么处理？急！
投诉建议	急需了解，我要投诉客服态度不好？
退换货	请问退款什么时候到账？谢谢
支付问题	麻烦问一下，重复扣款了怎么处理？
账号问题	帮我看一下，忘记密码了怎么找回？，商品是食品！
投诉建议	我要投诉客服态度不好！
商品咨询	急需了解，怎么使用这个商品？麻烦了
商品咨询	帮我看一下，这个产品有哪些功能？，订单号是4771686449谢谢
账号问题	你好，忘记密码了怎么找回？
价格优惠	什么时候打折？？
价格优惠	能用优惠券吗？，金额1340元谢谢
退换货	商品有质量问题想换货！
订单查询	订单状态现在是什么？
退换货	退货地址是什么？？
账号问题	怎么注册新账号？急！
价格优惠	什么时候打折？？
支付问题	支持哪些支付方式？！
支付问题	重复扣款了怎么处理？
商品咨询	我想咨询一下，这个产品有哪些功能？
订单查询	你好，帮我查一下物流信息麻烦了
商品咨询	还有库存吗？谢谢
投诉建议	麻烦问一下，对商品质量不满意？
投诉建议	我要投诉客服态度不好，订单号是8698471713麻烦了
订单查询	麻烦问一下，帮我查一下物流信息！
支付问题	请问怎么开发票？？
价格优惠	什么时候打折？，用户UEZLZ急！
投诉建议	你好，举报虚假宣传
订单查询	帮我看一下，订单状态现在是什么？急！
订单查询	快递到哪了？，商品是衣服急！
订单查询	你好，我的订单什么时候发货？谢谢
价格优惠	能用优惠券吗？！
订单查询	急需了解，帮我查一下物流信息，用户KYVBG急！
支付问题	麻烦问一下，重复扣款了怎么处理？？
订单查询	你好，帮我查一下物流信息急！
订单查询	我的订单什么时候发货？？
商品咨询	帮我看一下，这个产品有哪些功能？？
价格优惠	急需了解，现在有优惠活动吗？急！
退换货	你好，退货地址是什么？急！
商品咨询	还有库存吗？
订单查询	快递到哪了？，商品是食品
订单查询	麻烦问一下，我的订单什么时候发货？，金额2353元？
账号问题	忘记密码了怎么找回？，手机1964757434麻烦了
订单查询	帮我查一下物流信息，手机1635448694？
商品咨询	还有库存吗？！
商品咨询	急需了解，怎么使用这个商品？！
账号问题	我想咨询一下，账号登不上了怎么办？！
商品咨询	怎么使用这个商品？麻烦了
退换货	我想退货怎么办？！
价格优惠	麻烦问一下，现在有优惠活动吗？，手机1868564478急！
价格优惠	麻烦问一下，能用优惠券吗？！
价格优惠	你好，现在有优惠活动吗？急！
商品咨询	请问怎么使用这个商品？！
订单查询	订单状态现在是什么？麻烦了
价格优惠	帮我看一下，能用优惠券吗？，时间是上个月急！
退换货	我想退货怎么办？
支付问题	麻烦问一下，重复扣款了怎么处理？麻烦了
投诉建议	麻烦问一下，我要投诉客服态度不好
订单查询	请问我的订单什么时候发货？，订单号是8971818775？
退换货	帮我看一下，我想退货怎么办？！
退换货	我想退货怎么办？！
投诉建议	提个改进建议，金额3242元！
投诉建议	我要投诉客服态度不好
支付问题	支持哪些支付方式？麻烦了
投诉建议	举报虚假宣传急！
价格优惠	现在有优惠活动吗？！
账号问题	账号被盗了怎么办？
商品咨询	帮我看一下，这个产品有哪些功能？
商品咨询	尺寸是多大的？，用户EQTMQ！
退换货	急需了解，我想退货怎么办？谢谢
账号问题	急需了解，怎么注册新账号？谢谢
价格优惠	麻烦问一下，现在有优惠活动吗？，商品是家电急！
价格优惠	什么时候打折？，时间是今天
订单查询	急需了解，订单状态现在是什么？！
投诉建议	提个改进建议，商品是衣服谢谢
价格优惠	你好，现在有优惠活动吗？，用户RMIOT麻烦了
价格优惠	麻烦问一下，现在有优惠活动吗？？
退换货	我想退货怎么办？，时间是昨天谢谢
退换货	退款什么时候到账？，时间是昨天急！
价格优惠	你好，什么时候打折？，用户AQXTJ！
退换货	商品有质量问题想换货，手机1686559597！
商品咨询	这个产品有哪些功能？！
账号问题	帮我看一下，忘记密码了怎么找回？！
订单查询	我的订单什么时候发货？，金额3564元
支付问题	重复扣款了怎么处理？！
价格优惠	请问什么时候打折？，用户EXSZB谢谢
账号问题	怎么注册新账号？，订单号是6320836382急！
投诉建议	我想咨询一下，举报虚假宣传麻烦了
订单查询	帮我查一下物流信息？
支付问题	怎么开发票？，手机1579455994急！
价格优惠	能用优惠券吗？！
投诉建议	对商品质量不满意
价格优惠	现在有优惠活动吗？麻烦了
订单查询	快递到哪了？，时间是上个月急！
投诉建议	帮我看一下，提个改进建议？
订单查询	请问我的订单什么时候发货？，时间是今天急！
账号问题	急需了解，账号被盗了怎么办？，手机1699655856？
投诉建议	我要投诉客服态度不好急！
支付问题	帮我看一下，重复扣款了怎么处理？急！
账号问题	请问怎么注册新账号？，金额1637元！
支付问题	怎么开发票？
账号问题	怎么注册新账号？？
商品咨询	麻烦问一下，这个产品有哪些功能？麻烦了
账号问题	账号登不上了怎么办？？
价格优惠	会员有什么折扣？，订单号是7045648291麻烦了
退换货	我想退货怎么办？！
投诉建议	我想咨询一下，我要投诉客服态度不好，商品是家电？
支付问题	支持哪些支付方式？，手机1984853678谢谢
价格优惠	什么时候打折？，手机1967888976谢谢
退换货	退款什么时候到账？谢谢
订单查询	你好，帮我查一下物流信息，订单号是4396112595谢谢
价格优惠	急需了解，现在有优惠活动吗？
支付问题	麻烦问一下，怎么开发票？
价格优惠	会员有什么折扣？急！
投诉建议	麻烦问一下，提个改进建议急！
投诉建议	帮我看一下，我要投诉客服态度不好！
订单查询	急需了解，订单状态现在是什么？，商品是家电？
价格优惠	请问能用优惠券吗？
价格优惠	会员有什么折扣？，时间是昨天！
支付问题	支付失败了怎么办？！
退换货	我想退货怎么办？，商品是家电急！
账号问题	忘记密码了怎么找回？，手机1944866838？
订单查询	帮我看一下，订单状态现在是什么？急！
账号问题	我想咨询一下，忘记密码了怎么找回？？
投诉建议	举报虚假宣传？
退换货	退款什么时候到账？，金额3512元！
投诉建议	我想咨询一下，我要投诉客服态度不好，手机1588368765谢谢
账号问题	请问账号登不上了怎么办？
商品咨询	还有库存吗？！
账号问题	账号登不上了怎么办？谢谢
订单查询	你好，快递到哪了？，订单号是9168512665急！
价格优惠	麻烦问一下，能用优惠券吗？急！
商品咨询	还有库存吗？急！
账号问题	请问账号登不上了怎么办？！
退换货	急需了解，我想退货怎么办？麻烦了
商品咨询	这个产品有哪些功能？，用户EVBNX！
账号问题	忘记密码了怎么找回？急！
账号问题	账号登不上了怎么办？，订单号是9038999632？
投诉建议	对商品质量不满意急！
价格优惠	能用优惠券吗？急！
订单查询	请问我的订单什么时候发货？，金额3955元急！
商品咨询	尺寸是多大的？
投诉建议	帮我看一下，提个改进建议
支付问题	重复扣款了怎么处理？谢谢
支付问题	帮我看一下，怎么开发票？，手机1664946567麻烦了
订单查询	帮我查一下物流信息
账号问题	账号被盗了怎么办？急！
商品咨询	你好，这个产品有哪些功能？，商品是食品急！
价格优惠	什么时候打折？急！
账号问题	你好，账号登不上了怎么办？，时间是上周
支付问题	你好，重复扣款了怎么处理？谢谢
账号问题	帮我看一下，账号被盗了怎么办？！
退换货	麻烦问一下，退货地址是什么？！
账号问题	帮我看一下，忘记密码了怎么找回？，金额1715元
商品咨询	怎么使用这个商品？
商品咨询	麻烦问一下，这个产品有哪些功能？？
价格优惠	会员有什么折扣？谢谢
投诉建议	请问举报虚假宣传，用户GUKQH急！
订单查询	请问我的订单什么时候发货？，金额4327元
账号问题	你好，账号登不上了怎么办？？
订单查询	快递到哪了？麻烦了
支付问题	支持哪些支付方式？，用户OEGVS！
投诉建议	帮我看一下，对商品质量不满意急！
账号问题	账号登不上了怎么办？谢谢
订单查询	我想咨询一下，我的订单什么时候发货？？
退换货	我想咨询一下，我想退货怎么办？
投诉建议	你好，举报虚假宣传！
价格优惠	什么时候打折？！
订单查询	麻烦问一下，快递到哪了？！
投诉建议	急需了解，对商品质量不满意？
订单查询	我的订单什么时候发货？，用户SPQVH谢谢
投诉建议	你好，提个改进建议
账号问题	麻烦问一下，账号被盗了怎么办？，订单号是2519234997急！
支付问题	你好，重复扣款了怎么处理？麻烦了
订单查询	急需了解，帮我查一下物流信息急！
退换货	急需了解，退货地址是什么？，商品是手机？
价格优惠	会员有什么折扣？！
商品咨询	请问还有库存吗？，订单号是4948034028急！
账号问题	忘记密码了怎么找回？，金额139元谢谢
账号问题	麻烦问一下，怎么注册新账号？！
账号问题	怎么注册新账号？急！
价格优惠	请问什么时候打折？，用户NCJAA？
退换货	帮我看一下，我想退货怎么办？，手机1449489335急！
退换货	商品有质量问题想换货
账号问题	怎么注册新账号？急！
价格优惠	你好，什么时候打折？谢谢
价格优惠	帮我看一下，会员有什么折扣？？
支付问题	帮我看一下，重复扣款了怎么处理？？
账号问题	账号登不上了怎么办？急！
商品咨询	怎么使用这个商品？，订单号是9499602574谢谢
支付问题	急需了解，怎么开发票？
账号问题	麻烦问一下，忘记密码了怎么找回？谢谢
价格优惠	什么时候打折？，时间是上周麻烦了
投诉建议	提个改进建议！
支付问题	支持哪些支付方式？麻烦了
订单查询	我的订单什么时候发货？
投诉建议	我要投诉客服态度不好急！
订单查询	快递到哪了？，用户AOUJF急！
退换货	商品有质量问题想换货？
订单查询	我的订单什么时候发货？谢谢
投诉建议	我想咨询一下，提个改进建议
价格优惠	会员有什么折扣？急！
支付问题	帮我看一下，支持哪些支付方式？急！
价格优惠	麻烦问一下，现在有优惠活动吗？！
商品咨询	帮我看一下，这个产品有哪些功能？！
商品咨询	你好，怎么使用这个商品？，时间是上周
投诉建议	举报虚假宣传急！
退换货	退货地址是什么？麻烦了
商品咨询	怎么使用这个商品？急！
订单查询	请问快递到哪了？谢谢
退换货	你好，商品有质量问题想换货麻烦了
价格优惠	什么时候打折？！
价格优惠	能用优惠券吗？，用户NTFUH麻烦了
订单查询	我的订单什么时候发货？谢谢
账号问题	我想咨询一下，怎么注册新账号？，商品是食品急！
支付问题	怎么开发票？急！
商品咨询	怎么使用这个商品？，订单号是3626307345急！
商品咨询	急需了解，怎么使用这个商品？，手机1339638458谢谢
投诉建议	举报虚假宣传谢谢
投诉建议	对商品质量不满意，手机1438685575谢谢
商品咨询	急需了解，这个产品有哪些功能？谢谢
退换货	我想退货怎么办？？
支付问题	重复扣款了怎么处理？？
账号问题	账号被盗了怎么办？，手机1657583555谢谢
订单查询	请问我的订单什么时候发货？，用户EKLIL谢谢
账号问题	你好，账号被盗了怎么办？！
投诉建议	提个改进建议，手机1873778449！
账号问题	账号被盗了怎么办？急！
账号问题	请问账号登不上了怎么办？谢谢
投诉建议	我要投诉客服态度不好！
订单查询	急需了解，帮我查一下物流信息，商品是家电？
投诉建议	你好，对商品质量不满意！
账号问题	账号被盗了怎么办？麻烦了
投诉建议	对商品质量不满意急！
支付问题	麻烦问一下，支付失败了怎么办？，商品是食品！
订单查询	麻烦问一下，帮我查一下物流信息
退换货	退款什么时候到账？？
退换货	我想咨询一下，退款什么时候到账？，时间是昨天
价格优惠	什么时候打折？，时间是上个月急！
价格优惠	我想咨询一下，什么时候打折？谢谢
账号问题	我想咨询一下，账号登不上了怎么办？，订单号是7564074440！
支付问题	麻烦问一下，怎么开发票？！
退换货	急需了解，退款什么时候到账？
商品咨询	怎么使用这个商品？麻烦了
账号问题	你好，账号登不上了怎么办？急！
价格优惠	会员有什么折扣？，时间是上周谢谢
投诉建议	提个改进建议，手机1368369356？
投诉建议	我要投诉客服态度不好，时间是昨天
账号问题	麻烦问一下，账号登不上了怎么办？麻烦了
价格优惠	会员有什么折扣？，订单号是1332415921？
价格优惠	会员有什么折扣？麻烦了
支付问题	支持哪些支付方式？，金额971元
商品咨询	尺寸是多大的？谢谢
投诉建议	你好，提个改进建议，金额1006元
账号问题	帮我看一下，怎么注册新账号？麻烦了
退换货	你好，退款什么时候到账？急！
订单查询	帮我看一下，帮我查一下物流信息！
账号问题	账号登不上了怎么办？谢谢
价格优惠	现在有优惠活动吗？？
退换货	退款什么时候到账？急！
支付问题	我想咨询一下，重复扣款了怎么处理？，用户UJMTD？
商品咨询	还有库存吗？
订单查询	订单状态现在是什么？，商品是家电
价格优惠	会员有什么折扣？？
商品咨询	尺寸是多大的？急！
投诉建议	提个改进建议，用户KLVZI？
价格优惠	我想咨询一下，什么时候打折？麻烦了
商品咨询	这个产品有哪些功能？
退换货	我想咨询一下，我想退货怎么办？，金额1230元谢谢
订单查询	急需了解，帮我查一下物流信息，订单号是6473988136
投诉建议	对商品质量不满意，手机1487683599谢谢
支付问题	麻烦问一下，支持哪些支付方式？
商品咨询	急需了解，尺寸是多大的？！
订单查询	帮我看一下，帮我查一下物流信息谢谢
投诉建议	举报虚假宣传，金额3948元
退换货	帮我看一下，商品有质量问题想换货！
投诉建议	对商品质量不满意，订单号是2892740373
支付问题	支付失败了怎么办？
账号问题	急需了解，账号被盗了怎么办？！
价格优惠	能用优惠券吗？，手机1756873375！
退换货	麻烦问一下，我想退货怎么办？？
退换货	请问退货地址是什么？？
账号问题	账号登不上了怎么办？麻烦了
订单查询	我想咨询一下，订单状态现在是什么？麻烦了
价格优惠	麻烦问一下，什么时候打折？？
账号问题	忘记密码了怎么找回？！
商品咨询	这个产品有哪些功能？，时间是上个月麻烦了
支付问题	我想咨询一下，重复扣款了怎么处理？！
订单查询	快递到哪了？，用户FNHTT麻烦了
订单查询	帮我查一下物流信息？
订单查询	麻烦问一下，订单状态现在是什么？
订单查询	麻烦问一下，帮我查一下物流信息麻烦了
账号问题	帮我看一下，账号登不上了怎么办？！
价格优惠	你好，什么时候打折？，金额3298元麻烦了
商品咨询	你好，怎么使用这个商品？急！
投诉建议	对商品质量不满意，商品是手机？
订单查询	帮我看一下，帮我查一下物流信息麻烦了
投诉建议	我要投诉客服态度不好麻烦了
订单查询	你好，我的订单什么时候发货？，手机1333936549
商品咨询	麻烦问一下，尺寸是多大的？，订单号是7243068306麻烦了
退换货	退款什么时候到账？，时间是上周？
支付问题	重复扣款了怎么处理？，订单号是6436459277麻烦了
支付问题	支持哪些支付方式？！
投诉建议	请问举报虚假宣传，商品是衣服急！
支付问题	帮我看一下，重复扣款了怎么处理？麻烦了
价格优惠	帮我看一下，什么时候打折？麻烦了
商品咨询	还有库存吗？，金额1706元！
投诉建议	急需了解，举报虚假宣传！
账号问题	急需了解，怎么注册新账号？麻烦了
商品咨询	还有库存吗？
退换货	商品有质量问题想换货！
退换货	我想咨询一下，退货地址是什么？，商品是衣服？
投诉建议	提个改进建议谢谢
价格优惠	什么时候打折？，手机1663369883！
投诉建议	我想咨询一下，提个改进建议麻烦了
账号问题	请问怎么注册新账号？麻烦了
商品咨询	还有库存吗？麻烦了
价格优惠	帮我看一下，会员有什么折扣？
价格优惠	能用优惠券吗？急！
退换货	商品有质量问题想换货，手机1399668994急！
订单查询	快递到哪了？麻烦了
商品咨询	急需了解，这个产品有哪些功能？急！
账号问题	请问账号被盗了怎么办？，手机1636875844
退换货	急需了解，退款什么时候到账？
退换货	你好，退货地址是什么？，用户RPQMP谢谢
支付问题	重复扣款了怎么处理？，用户TMHCZ急！
账号问题	账号被盗了怎么办？，用户VAOXK急！
商品咨询	帮我看一下，还有库存吗？急！
订单查询	我的订单什么时候发货？！
账号问题	帮我看一下，怎么注册新账号？！
订单查询	订单状态现在是什么？！
账号问题	怎么注册新账号？，订单号是8968211475
价格优惠	什么时候打折？
商品咨询	这个产品有哪些功能？
退换货	商品有质量问题想换货麻烦了
账号问题	账号登不上了怎么办？，商品是食品急！
支付问题	急需了解，支持哪些支付方式？谢谢
账号问题	我想咨询一下，怎么注册新账号？，用户ZJRAS麻烦了
价格优惠	请问什么时候打折？，用户EWMPY！
订单查询	帮我看一下，快递到哪了？
投诉建议	请问举报虚假宣传
退换货	退货地址是什么？麻烦了
价格优惠	会员有什么折扣？，时间是今天
支付问题	怎么开发票？！
退换货	商品有质量问题想换货？
支付问题	请问支持哪些支付方式？，金额1120元
投诉建议	你好，对商品质量不满意麻烦了
价格优惠	现在有优惠活动吗？急！
账号问题	账号被盗了怎么办？！
订单查询	我的订单什么时候发货？，用户EJYRV！
订单查询	帮我查一下物流信息，用户IHVHA！
投诉建议	举报虚假宣传谢谢
投诉建议	你好，对商品质量不满意麻烦了
订单查询	我的订单什么时候发货？急！
价格优惠	麻烦问一下，现在有优惠活动吗？急！
价格优惠	你好，什么时候打折？急！
账号问题	麻烦问一下，忘记密码了怎么找回？谢谢
商品咨询	这个产品有哪些功能？谢谢
账号问题	忘记密码了怎么找回？
投诉建议	请问提个改进建议谢谢
订单查询	请问帮我查一下物流信息急！
订单查询	请问订单状态现在是什么？，时间是上个月
账号问题	帮我看一下，忘记密码了怎么找回？！
价格优惠	什么时候打折？急！
退换货	麻烦问一下，我想退货怎么办？麻烦了
账号问题	麻烦问一下，账号被盗了怎么办？，时间是上个月急！
退换货	帮我看一下，退款什么时候到账？
订单查询	我的订单什么时候发货？？
订单查询	我想咨询一下，快递到哪了？，金额4014元
订单查询	帮我查一下物流信息谢谢
投诉建议	帮我看一下，举报虚假宣传谢谢
订单查询	帮我看一下，我的订单什么时候发货？，订单号是4883213879急！
账号问题	怎么注册新账号？？
商品咨询	尺寸是多大的？麻烦了
投诉建议	对商品质量不满意？
投诉建议	对商品质量不满意？
账号问题	账号登不上了怎么办？！
价格优惠	帮我看一下，会员有什么折扣？？
支付问题	支付失败了怎么办？，订单号是5441322447麻烦了
订单查询	请问订单状态现在是什么？！
订单查询	麻烦问一下，我的订单什么时候发货？
订单查询	订单状态现在是什么？，时间是今天
账号问题	帮我看一下，怎么注册新账号？！
账号问题	账号被盗了怎么办？急！
投诉建议	对商品质量不满意急！
账号问题	忘记密码了怎么找回？，时间是上个月谢谢
账号问题	帮我看一下，账号被盗了怎么办？，商品是家电？
订单查询	订单状态现在是什么？？
账号问题	账号被盗了怎么办？，商品是手机谢谢
商品咨询	怎么使用这个商品？，商品是衣服麻烦了
退换货	我想咨询一下，商品有质量问题想换货，金额525元急！
账号问题	怎么注册新账号？
订单查询	急需了解，订单状态现在是什么？谢谢
退换货	我想咨询一下，我想退货怎么办？
订单查询	快递到哪了？，商品是家电急！
商品咨询	怎么使用这个商品？，订单号是8267442335急！
价格优惠	急需了解，什么时候打折？，金额4362元急！
支付问题	重复扣款了怎么处理？，订单号是5151393701急！
商品咨询	尺寸是多大的？谢谢
账号问题	账号登不上了怎么办？，订单号是5461170008急！
账号问题	请问怎么注册新账号？！
账号问题	麻烦问一下，账号被盗了怎么办？，订单号是7961634554
支付问题	我想咨询一下，支付失败了怎么办？！
退换货	商品有质量问题想换货，金额1413元！
投诉建议	帮我看一下，对商品质量不满意，金额1281元谢谢
退换货	麻烦问一下，退货地址是什么？？
订单查询	订单状态现在是什么？！
投诉建议	急需了解，提个改进建议，金额1168元谢谢
投诉建议	我想咨询一下，举报虚假宣传！
账号问题	怎么注册新账号？，订单号是2140090906！
商品咨询	我想咨询一下，尺寸是多大的？，时间是上周急！
价格优惠	帮我看一下，会员有什么折扣？，时间是昨天！
价格优惠	现在有优惠活动吗？
账号问题	麻烦问一下，忘记密码了怎么找回？麻烦了
退换货	我想咨询一下，退货地址是什么？，订单号是6773946379麻烦了
支付问题	怎么开发票？谢谢
账号问题	账号登不上了怎么办？？
账号问题	急需了解，账号被盗了怎么办？，用户BUKVB急！
价格优惠	我想咨询一下，现在有优惠活动吗？麻烦了
订单查询	我的订单什么时候发货？！
价格优惠	急需了解，现在有优惠活动吗？，手机1343843835麻烦了
账号问题	忘记密码了怎么找回？？
支付问题	支持哪些支付方式？？
投诉建议	举报虚假宣传，用户SRURC谢谢
订单查询	急需了解，我的订单什么时候发货？
商品咨询	还有库存吗？，金额2921元麻烦了
订单查询	我想咨询一下，订单状态现在是什么？，时间是上周？
支付问题	请问支持哪些支付方式？急！
退换货	你好，退货地址是什么？，商品是手机？
支付问题	重复扣款了怎么处理？麻烦了
账号问题	帮我看一下，账号登不上了怎么办？谢谢
商品咨询	急需了解，尺寸是多大的？急！
投诉建议	举报虚假宣传
投诉建议	帮我看一下，我要投诉客服态度不好，商品是衣服麻烦了
订单查询	请问我的订单什么时候发货？！
订单查询	请问快递到哪了？急！
账号问题	忘记密码了怎么找回？
价格优惠	什么时候打折？，订单号是3865937589？
退换货	我想退货怎么办？，时间是上周麻烦了
价格优惠	什么时候打折？麻烦了
支付问题	怎么开发票？谢谢
价格优惠	什么时候打折？
订单查询	我的订单什么时候发货？？
价格优惠	什么时候打折？！
投诉建议	对商品质量不满意
支付问题	怎么开发票？急！
账号问题	账号被盗了怎么办？急！
账号问题	帮我看一下，账号登不上了怎么办？，商品是衣服！
退换货	商品有质量问题想换货？
价格优惠	帮我看一下，会员有什么折扣？麻烦了
投诉建议	你好，我要投诉客服态度不好
支付问题	急需了解，怎么开发票？谢谢
支付问题	请问怎么开发票？急！
退换货	帮我看一下，商品有质量问题想换货，金额467元谢谢
订单查询	快递到哪了？急！
价格优惠	我想咨询一下，能用优惠券吗？？
价格优惠	现在有优惠活动吗？
订单查询	帮我查一下物流信息谢谢
账号问题	请问账号登不上了怎么办？谢谢
订单查询	你好，订单状态现在是什么？麻烦了
支付问题	怎么开发票？，手机1953467373急！
商品咨询	麻烦问一下，怎么使用这个商品？
账号问题	忘记密码了怎么找回？谢谢
价格优惠	现在有优惠活动吗？谢谢
商品咨询	还有库存吗？
支付问题	麻烦问一下，怎么开发票？急！
账号问题	我想咨询一下，账号登不上了怎么办？，手机1833795669谢谢
商品咨询	帮我看一下，还有库存吗？麻烦了
订单查询	你好，我的订单什么时候发货？麻烦了
商品咨询	还有库存吗？？
投诉建议	提个改进建议谢谢
支付问题	支付失败了怎么办？！
账号问题	账号登不上了怎么办？！
投诉建议	举报虚假宣传，用户QINAU
退换货	急需了解，商品有质量问题想换货，时间是上个月！
退换货	我想退货怎么办？！
价格优惠	什么时候打折？？
订单查询	帮我看一下，快递到哪了？！
订单查询	订单状态现在是什么？
退换货	退货地址是什么？？
账号问题	我想咨询一下，账号被盗了怎么办？谢谢
退换货	商品有质量问题想换货！
账号问题	怎么注册新账号？谢谢
投诉建议	我要投诉客服态度不好急！
价格优惠	会员有什么折扣？，手机1764386443！
商品咨询	帮我看一下，尺寸是多大的？！
投诉建议	你好，对商品质量不满意麻烦了
价格优惠	你好，现在有优惠活动吗？！
账号问题	忘记密码了怎么找回？谢谢
账号问题	账号被盗了怎么办？，金额2465元急！
商品咨询	麻烦问一下，这个产品有哪些功能？谢谢
账号问题	帮我看一下，账号登不上了怎么办？谢谢
商品咨询	尺寸是多大的？？
订单查询	你好，订单状态现在是什么？？
支付问题	你好，支持哪些支付方式？
退换货	急需了解，我想退货怎么办？！
价格优惠	帮我看一下，现在有优惠活动吗？，时间是今天！
商品咨询	请问尺寸是多大的？！
价格优惠	我想咨询一下，会员有什么折扣？？
账号问题	忘记密码了怎么找回？？
退换货	退款什么时候到账？！
投诉建议	我想咨询一下，我要投诉客服态度不好！
账号问题	我想咨询一下，怎么注册新账号？
退换货	请问退货地址是什么？急！
支付问题	帮我看一下，怎么开发票？谢谢
账号问题	请问忘记密码了怎么找回？麻烦了
支付问题	你好，怎么开发票？麻烦了
支付问题	急需了解，重复扣款了怎么处理？谢谢
价格优惠	现在有优惠活动吗？急！
账号问题	忘记密码了怎么找回？麻烦了
价格优惠	什么时候打折？，金额187元麻烦了
订单查询	急需了解，快递到哪了？
价格优惠	你好，现在有优惠活动吗？谢谢
投诉建议	我要投诉客服态度不好，时间是上个月麻烦了
投诉建议	提个改进建议？
账号问题	帮我看一下，怎么注册新账号？，订单号是6909777652？
价格优惠	能用优惠券吗？
投诉建议	急需了解，对商品质量不满意，时间是上个月急！
支付问题	麻烦问一下，支付失败了怎么办？？
退换货	急需了解，商品有质量问题想换货急！
商品咨询	你好，尺寸是多大的？谢谢
投诉建议	对商品质量不满意，金额3823元？
订单查询	我的订单什么时候发货？麻烦了
支付问题	支付失败了怎么办？！
商品咨询	急需了解，这个产品有哪些功能？，手机1893748863急！
退换货	退货地址是什么？？
退换货	请问商品有质量问题想换货，商品是家电麻烦了
账号问题	你好，账号被盗了怎么办？，手机1576989567
账号问题	账号登不上了怎么办？
商品咨询	这个产品有哪些功能？谢谢
投诉建议	举报虚假宣传麻烦了
支付问题	你好，支付失败了怎么办？！
投诉建议	请问举报虚假宣传麻烦了
订单查询	订单状态现在是什么？
账号问题	忘记密码了怎么找回？？
价格优惠	我想咨询一下，能用优惠券吗？急！
支付问题	麻烦问一下，重复扣款了怎么处理？谢谢
价格优惠	会员有什么折扣？！
账号问题	请问怎么注册新账号？，手机1693754367！
退换货	帮我看一下，退款什么时候到账？急！
退换货	我想退货怎么办？，时间是上周
订单查询	我想咨询一下，快递到哪了？，用户MOJJW急！
支付问题	支持哪些支付方式？！
支付问题	支持哪些支付方式？麻烦了
投诉建议	帮我看一下，对商品质量不满意？
商品咨询	我想咨询一下，怎么使用这个商品？！
账号问题	你好，账号被盗了怎么办？？
退换货	我想退货怎么办？，时间是今天！
价格优惠	请问现在有优惠活动吗？，时间是昨天麻烦了
支付问题	怎么开发票？，时间是昨天
退换货	我想咨询一下，退货地址是什么？麻烦了
退换货	急需了解，退货地址是什么？，用户QRHZH谢谢
订单查询	我想咨询一下，快递到哪了？急！
账号问题	账号被盗了怎么办？？
退换货	我想退货怎么办？谢谢
商品咨询	麻烦问一下，尺寸是多大的？！
投诉建议	对商品质量不满意！
投诉建议	提个改进建议，时间是昨天谢谢
订单查询	我想咨询一下，帮我查一下物流信息麻烦了
订单查询	我的订单什么时候发货？！
价格优惠	帮我看一下，现在有优惠活动吗？麻烦了
商品咨询	怎么使用这个商品？，用户FTOWO？
退换货	商品有质量问题想换货！
账号问题	账号登不上了怎么办？急！
价格优惠	急需了解，能用优惠券吗？
支付问题	支持哪些支付方式？谢谢
支付问题	你好，支持哪些支付方式？急！
账号问题	你好，忘记密码了怎么找回？谢谢
支付问题	重复扣款了怎么处理？，手机1673438544谢谢
商品咨询	尺寸是多大的？！
商品咨询	尺寸是多大的？，订单号是6128153502麻烦了
退换货	我想退货怎么办？，手机1487354796
价格优惠	什么时候打折？麻烦了
价格优惠	会员有什么折扣？谢谢
价格优惠	能用优惠券吗？谢谢
价格优惠	请问能用优惠券吗？？
价格优惠	帮我看一下，什么时候打折？
账号问题	你好，账号被盗了怎么办？急！
退换货	我想退货怎么办？麻烦了
投诉建议	举报虚假宣传，金额4322元急！
账号问题	帮我看一下，怎么注册新账号？急！
订单查询	你好，帮我查一下物流信息？
商品咨询	尺寸是多大的？，商品是衣服
退换货	帮我看一下，商品有质量问题想换货，金额1615元急！
